Specimen properties : Specimen label,"GAI2S1R2"
Specimen properties : Anvil height,"5.90000",mm
Specimen properties : Diameter,"5.46000",mm
Test : Rate 1,"2.40000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.12875","4.52566","0.19329","3.22000","0.00000","0.12875","0.02182"
"0.12917","4.53440","0.19366","3.23000","0.00000","0.12917","0.02189"
"0.12958","4.54775","0.19423","3.24000","0.00000","0.12958","0.02196"
"0.13000","4.56101","0.19480","3.25000","0.00000","0.13000","0.02203"
"0.13042","4.57199","0.19527","3.26000","0.00000","0.13042","0.02210"
"0.13083","4.58350","0.19576","3.27000","0.00000","0.13083","0.02218"
"0.13125","4.59507","0.19625","3.28000","0.00000","0.13125","0.02225"
"0.13167","4.60449","0.19666","3.29000","0.00000","0.13167","0.02232"
"0.13208","4.61323","0.19703","3.30000","0.00000","0.13208","0.02239"
"0.13250","4.62738","0.19763","3.31000","0.00000","0.13250","0.02246"
"0.13292","4.64210","0.19826","3.32000","0.00000","0.13292","0.02253"
"0.13333","4.65181","0.19868","3.33000","0.00000","0.13333","0.02260"
"0.13375","4.66198","0.19911","3.34000","0.00000","0.13375","0.02267"
"0.13417","4.68125","0.19993","3.35000","0.00000","0.13417","0.02274"
"0.13458","4.69818","0.20066","3.36000","0.00000","0.13458","0.02281"
"0.13500","4.70863","0.20110","3.37000","0.00000","0.13500","0.02288"
"0.13542","4.71456","0.20136","3.38000","0.00000","0.13542","0.02295"
"0.13583","4.72290","0.20171","3.39000","0.00000","0.13583","0.02302"
"0.13625","4.73461","0.20221","3.40000","0.00000","0.13625","0.02309"
"0.13667","4.74422","0.20262","3.41000","0.00000","0.13667","0.02316"
